#Flocking_rules,1
auffallen,1
auffangen,1
auffassen,1
aufgebaut,2
aufgebraucht,1
aufgedeckt,1
aufgefallen,1
aufgefordert,1
aufgerufen,5
aufgerufenen,1
aufgeteilt,1
aufgewacht,1
aufheben,3
aufhören,2
auflisten,16
auflistet,2
aufnehmen,1
aufnimmt,1
aufrufen,8
aufrufende,1
aufräumen,2
aufstehen,1
auftauchen,1
auftaucht,2
aufzuheben,1
aufzulisten,1
aufzurufen,1
aufzuzeichnen,1
aufzuziehen,2
augefüllte,1
augenscheinlich,1
ausdrucken,2
ausdrückt,1
auseinander,2
auseinandergesetzt,1
auseinanderschneiden,3
auseinandersetzen,1
ausführen,4
ausführlich,3
ausfüllen,1
ausfüllt,1
ausgeben,13
ausgeführrt,1
ausgeführt,11
ausgefüllt,5
ausgefüllter,2
ausgefülltes,2
ausgegeben,10
ausgehen,4
ausgehend,1
ausgelegt,1
ausgeliehen,2
ausgelöst,3
ausgerechnet,5
ausgesucht,1
ausgewertet,2
ausgewählt,3
ausleihen,1
ausmacht,1
ausprobieren,3
ausprobiert,1
ausrechnen,6
ausrechnet,1
ausschalten,2
ausschaut,1
ausschließlich,1
ausschneiden,1
aussehen,10
aussieht,4
auswendig,1
auswählen,5
auswählt,1
auszugeben,2
auszurechnen,2
auszutauschen,1
auszuwählen,2
automatisch,2
außerdem,2
außerhalb,2
basierte,1
basierten,1
bearbeitet,2
beauftragt,1
bedenken,1
bedeuten,1
bedeutet,29
beeindruckt,1
beeinflusst,1
beepersPresent,9
befinden,4
befindet,11
befolgen,1
befüllen,4
beginnen,25
beginnend,2
beginning,1
behalten,1
behandelt,1
behavior,2
behelfen,1
beherrscht,1
beibringen,3
beifügen,1
beigebracht,2
beinhaltet,2
beispielsweise,1
beizubringen,1
beizutragen,1
bekannten,1
bekommen,1
beliebig,7
beliebige,8
beliebigen,3
beliebiges,1
bemerken,1
benachbarte,1
benutzen,13
benötigen,39
benötigt,10
beobachten,3
berechnen,7
berechnet,9
bereinigt,1
bereiten,1
beschleunigen,4
beschreiben,5
beschreibend,1
beschreibt,1
beschränken,2
beschäftigen,8
beschäftigt,2
besonders,4
besprochen,2
besserem,1
bestehen,6
bestehend,3
bestiimmen,1
bestimmen,5
bestimmte,3
bestimmten,3
bestimmter,3
bestimmtes,2
besuchen,1
betrachten,8
betreten,2
betätigen,1
bevorzugen,4
bevorzugte,2
bewegende,1
bewerkstelligen,2
bezahlen,2
bezeichnet,4
bisherigen,1
bitweisen,1
bitweises,1
bleibenden,1
blockiert,1
blueRect,1
boolesche,2
booleschen,4
boolsche,1
boolschen,1
brauchen,17
britischen,1
bräuchten,1
btnNames,3
buildMultipleChoiceAnswers,2
buildNewHintWord,2
cBoxColorPicker,1
calculate,2
calculateFactorial,1
calculateNewVelocities,4
calculatePriceOfArticlesInCart,1
cascading,4
character,2
checkBounds,3
checkForCollision,15
checkForCollisionAsteroidWithSpaceShip,1
checkForCollisionAsteroidsWithWall,1
checkForCollisionBulletWithAsteroid,1
checkForCollisionBulletWithWall,1
checkForCollisionCarsWithWall,2
checkForCollisionSpaceShipWithWall,1
checkForCollisionWithObjects,2
checkForCollisionWithPaddleOrBricks,2
checkForCollisionWithWall,3
checkForCollisions,2
checkForCollisionsWithWall,5
checkVerticals,1
choosealicense,1
cleanOneSkyScraper,7
collisionWithTarget,1
collisionWithWalls,1
collisonObject,5
colorPicker,9
compareTo,1
componentHidden,1
componentMoved,1
componentResized,1
componentShown,1
computerGuess,1
computerMakePrediction,1
computerScore,1
condition,3
conditions,2
connections,3
constants,1
constructor,1
contains,7
containsKey,3
contract,2
convertSecondsInTime,1
convertTimeInSeconds,1
convertToStars,1
converting,1
convmatrix,1
countLinesInFile,1
countMines,1
countWords,1
counterChars,1
counterLines,1
counterWords,1
createBall,1
createBricks,1
createFilledCircle,1
createHintWord,2
createNewBrick,4
createNewObjects,1
createPaddle,1
createRGBPixel,3
createRandomFood,1
createRandomSentence,2
createRandomWord,3
creativecommons,1
credits=,1
currentFactor,3
currentFilter,4
currentLight,3
currentLight++,1
currentPlayer,4
currentQuestion,5
currentQuestion++,1
currentTimeMillis,1
darstellen,3
darstellt,1
darzustellen,4
dasselbe,2
dazugehörigen,1
dazwischen,1
definieren,5
deklarieren,7
deklariert,8
demonstriert,1
derjenige,1
derselben,1
description,1
desertblossomlearning,1
desserts,1
destination,3
deswegen,25
detaillierten,1
deutsche,2
deutschen,2
deutsches,1
diagonale,1
diceRoll,1
dictionary,10
didaktisch,1
dieselben,1
difference,1
dimensionalen,1
dimensionales,1
discoverEmtpyTiles,1
displayGameOver,3
displayNumber,3
dividieren,1
doppelten,1
doppelter,1
drastisch,1
drawCircle,3
drawConnection,1
drawEntries,1
drawFace,1
drawGrid,1
drawInitialField,1
drawInnerRing,1
drawLeftEye,1
drawLines,1
drawMiddleRing,1
drawMouth,1
drawOneRow,1
drawOneRowOfStones,1
drawOneTile,1
drawOuterRing,1
drawRightEye,1
drawRowOfNBricks,3
drawSeconds,1
drawWholeField,1
drawWindows,1
dreifach,1
druckbar,1
dunkelgrau,1
durchaus,4
durchdringen,1
durchfliegen,1
durchführen,1
durchgehen,3
durchiteriert,1
durchlaufen,3
durchmischte,1
durchmischtes,1
durchnummeriert,1
durchsuchen,2
dänischen,1
edgeDetect,1
edgeEnhance,1
editieren,2
effektiv,2
effektiver,1
effektivste,1
ehemaligen,1
eigentlich,44
eigentlichen,1
einander,1
einbauen,1
eindeutig,1
einfache,8
einfachen,8
einfacher,10
einfachere,4
einfaches,6
einfachste,1
einfachsten,4
einfallen,1
einfließen,1
einfügen,9
einführen,2
eingeben,8
eingefasst,1
eingefügt,4
eingeführt,1
eingegeben,6
eingegebene,1
eingelesene,1
einhauchen,1
einlassen,1
einlesen,5
einnehmen,1
einsammeln,1
einsatzbereit,1
einschließlich,1
einsetzen,2
einstellen,2
einthält,1
eintreten,1
eintritt,1
einzelnen,6
einzufügen,1
einzuführen,1
einzugeben,7
einzuhalten,1
einzulesen,1
einzuloggen,1
einzusammeln,3
einzusparen,1
einzustimmen,1
eleganter,2
elektronische,1
elektronischer,1
empfehlen,1
empfiehlt,1
endsWith,1
engadget,1
englisch,3
englische,3
englischem,1
englischen,5
englischer,1
englisches,2
englishLbl,1
entfernen,2
entfernt,5
entgegengesetzte,1
enthalten,7
entnehmen,1
entscheiden,1
entscheidet,1
entschlüsselt,1
entschlüsselten,1
entsprechen,1
entsprechende,1
entsprechenden,1
entspricht,6
entspringt,1
entstanden,1
entstehen,1
entsteht,1
entweder,10
entwickeln,2
entwickelt,2
entwickelten,1
erfahren,5
erfinden,1
erfolgen,2
erfunden,1
erhalten,11
erinnern,7
erinnert,2
erkennen,7
erkunden,2
erlauben,3
erledigt,5
erleichtern,1
erlernen,1
ermitteln,1
ermittlen,1
erninnern,1
eroberts,4
erreichen,8
erreicht,5
errichten,2
erscheinen,3
erscheint,4
erschien,1
ersetzen,2
erstellen,8
erstellt,1
erstmals,1
erwartet,1
erweisen,1
erweitern,1
erweitert,1
erwiesen,1
erwischt,1
erwähnen,1
erzeugen,19
erzielen,1
erübrigen,1
exception,1
exemplarisch,1
exisitierende,1
existieren,1
existierende,1
existierenden,4
existiert,11
exklusives,1
explizit,5
explodierte,1
expressions,1
extrahieren,1
factorial,1
factorialExample,1
fallenden,1
farbigen,3
fasziniert,1
feetToInches,14
fehlenden,3
feltstories,1
festgestellt,1
festlegen,1
feststellen,10
feststellt,4
festzulegen,1
festzustellen,4
fileName,8
fillWithRedColor,3
findEntry,3
fireBullet,4
flippedImage,1
folgende,28
folgendem,1
folgenden,36
folgender,3
folgendermaßen,2
folgendes,4
fomuliert,1
formatNumericString,1
formatiert,1
formulieren,1
fortfahren,1
for–Schleife,1
fourtyTwo,4
franconian,1
frankWalter,5
französische,1
französischen,1
freiwillig,1
frontIsBlocked,4
frontIsClear,9
fränkische,1
fungierten,1
funktionieren,10
funktioniert,24
geblockten,1
gebrauchen,3
gebrauchten,1
gecheckt,1
gedrückt,17
geeignet,3
gefressen,1
gefunden,1
gefährlich,1
gegebenen,5
gegebener,1
gegebenes,2
gegenseitig,1
gegenüber,4
gegenüberliegenden,1
geholfen,1
gekennzeichnet,1
geklickt,10
geknackt,1
gekommen,2
gelangen,2
gelistet,1
gelöscht,5
gemeinsam,2
gemeinsamen,1
gemeldet,1
genausoviele,1
generell,1
generieren,2
generiert,3
generierten,1
geniesen,1
genörgelt,1
genügend,2
geometrische,1
geometrischen,1
geordnet,1
geratene,1
geratenen,1
geringeren,2
geringfügig,2
germanTf,1
gesammelt,1
gesamten,2
geschaffen,1
geschafft,3
geschickt,1
geschieht,1
geschlossen,1
geschrieben,12
geschweiften,2
gespeichert,8
gespielt,1
gesprochen,1
gestartet,2
gesteckt,1
gestellt,3
gesteuert,1
gestochen,1
gestoßen,1
getActionCommand,3
getAudioClip,2
getButton,1
getCodeBase,2
getCredits,1
getDates,2
getDialog,1
getElementAt,12
getFillColor,1
getGreen,1
getHeight,7
getHours,1
getInstance,1
getKeyChar,2
getKeyCode,6
getMinutes,1
getPixelArray,2
getPrices,1
getSeconds,1
getSelectedIndex,1
getSelectedItem,2
getSource,3
getSymbol,2
getValue,1
getWidth,5
getragen,1
getrennt,1
getroffen,2
getrunken,1
gewissen,1
gewonnen,2
gewählte,1
gewünscht,2
gezeichnet,7
geändert,1
gleichem,2
gleichen,6
gleichzeitig,1
glücklicherweise,1
grafisch,1
grafische,3
grafischen,3
grafischer,1
grafisches,1
graphical,1
graphics,2
grayImage,1
grayscale,2
greenLight,1
gruppieren,1
größeren,1
guessWord,7
günstigen,1
halbieren,2
happyGrp,3
hardcoden,1
hasMoreTokens,3
hauptsächlich,2
herausfiltern,3
herausfinden,3
herausfordernden,1
herausgesucht,1
herauskommen,1
herausspringen,1
herauszufinden,1
herkommen,1
herschaltet,1
herumfliegenden,1
herumliegen,1
herunterfallen,1
herunterzufallen,1
hilfreich,3
hinausgehen,1
hindurchgehen,1
hineintun,1
hingegen,3
hingehören,1
hinlegen,4
hinpassen,1
hinschauen,1
hinschreiben,1
hintWord,9
hintereinander,1
hinterlässt,1
hinunterläuft,1
hinzuaddiert,1
hinzufügen,24
hinzugefügt,6
hinzukommen,1
hinzuzufügen,1
histogramData,3
historical,1
historische,1
hochläuft,1
hochpoppt,1
hoffentlich,2
holländische,1
holländischen,1
horizontal,1
horizontale,2
horizontalen,1
humanGuess,1
humanMakePick,1
humanScore,1
hypothetische,1
händisch,1
häufigsten,1
hübscher,1
idealerweise,1
identifizieren,1
identifiziert,1
identisch,7
ignoriert,1
implementieren,24
implementiert,4
implements,7
implizit,1
incrementCounter,1
incrementCredits,3
individuell,1
infinite,1
informiert,2
initBoard,2
initalisieren,1
initialisieren,16
initialisiert,8
initialzeDictionary,1
initialzeField,1
innerRing,4
innerhalb,10
insbesondere,1
insgesamt,1
inspiriert,10
instance,4
instanceof,1
instantiieren,1
intelligente,1
interagieren,2
interagiert,1
interaktiv,2
interessant,5
interessante,3
interessanten,1
interessanter,1
interessantere,1
interessieren,3
interessiert,2
interface,6
internen,1
interplanetaren,1
intialisieren,1
inzwischen,2
irgendein,2
irgendeiner,1
irgendetwas,2
irgendjemand,1
irgendwas,1
irgendwo,9
irgendwohin,1
isFilled,1
isLetter,1
isLetterOrDigit,1
isLowerCase,1
isMoveAllowed,1
isPalindrome,1
isSelected,4
isUpperCase,3
isWhitespace,1
italienisch,1
iteration,2
iteration++,1
iterieren,2
jahrelang,1
jedwedem,1
jeweilige,2
jeweiligen,8
johndcook,1
jährliche,2
katastrophal,1
kategorisch,2
kattekop,1
kennengelernt,17
kennenlernen,1
keyCounter,3
keyCounter++,1
keyPressed,13
keyTyped,2
keyboard,1
klassischen,1
kleinere,5
kleineren,1
klimpert,1
kodieren,1
kollidieren,1
kollidiert,1
komischen,1
kommenden,1
kommentieren,1
kommerziell,1
kommerzielle,1
kommnuizieren,1
komplett,3
komplette,1
kompletten,1
komplexe,3
komplexen,1
komplexere,1
kompliziert,10
komplizierte,1
komplizierten,1
komplizierter,5
kompliziertere,1
komposiert,1
konkretisiert,1
konstanter,3
konstruieren,5
konstruiert,1
konstuieren,1
kontinuierlich,1
kontolliert,1
kontrolliert,1
konvertieren,3
konvertiert,1
konzentrieren,1
kopieren,3
korrekten,1
kreiiren,6
kummulieren,1
kursiven,1
künstlerisch,1
langweilig,5
langweiliger,1
lateinischen,1
lautlichen,1
lebenden,4
ledWidth,1
lediglich,7
leftIsBlocked,1
leftIsClear,1
leftPaddle,1
leftRoof,2
lengthSecondHand,3
lesbarer,2
letzterer,1
licenses,2
liebsten,1
linksläufige,1
listArticles,2
logische,1
logischen,3
logisches,1
longitude,2
lowerWall,1
lustigen,1
lückenlose,1
magische,1
makeGuess,6
makePrediction,1
manchmal,15
manipuliert,1
markieren,3
markiert,2
mathematische,3
mathematischen,1
mathematischer,2
max_iteration,1
mehrdimensionale,1
mehrdimensionalen,1
mehreren,8
mehrmals,2
meistens,1
meistgespielte,1
menschenlesbare,1
middleLane,5
mindestens,5
mindreader,1
miteinander,1
mitgeteilt,1
mithilfe,3
mittleren,3
mitzuteilen,1
modifizieren,2
modifiziert,1
momentan,2
momentane,2
momentanen,4
monthName,2
motivierenden,1
motivierter,1
mouseClicked,3
mouseMoved,7
mousePressed,9
moveAsteroids,1
moveBall,11
moveBrick,2
moveBullet,4
moveByTenPixelToLeft,3
moveCars,2
moveDash,1
moveDownAndClean,3
moveObstacles,1
moveOver,3
moveRoad,2
moveSpaceShip,6
moveToWall,6
moveUpAndClean,3
moveWall,1
movingObject,5
movingObjects,1
multimediale,1
möglichen,13
möglicher,1
möglichst,5
mühselig,1
nachbauen,1
nachfolgende,1
nachhinein,1
nachlesen,1
nachlässig,1
nachmittags,1
nachsehen,3
nachvollziehen,1
nachwievor,1
nameList,5
natürlich,52
natürlichen,1
navigieren,1
navigiert,1
nebeneinander,3
nebenstehenden,1
nebensächlich,1
negative,4
neugeborenes,1
nextBoolean,2
nextColor,7
nextDouble,1
nextToken,5
niedriger,1
niedrigste,1
noBeepersPresent,3
normalen,3
normaler,1
normalerweise,5
normales,3
normieren,1
notfalls,1
notwendig,8
notwendigen,1
notwendigerweise,1
nrOfCharsInWord,2
numberOfBricks,1
nutzlosen,1
nutzloseste,1
nächsten,17
nächstes,21
nämliche,1
nützlich,10
nützliche,2
nützliches,1
objektorientierten,2
obstacles,6
offensichtlich,2
olympische,1
olympischen,2
openFile,2
operand1,5
operand2,3
operation,5
ordentlich,1
orientierte,1
orientierter,1
otherCars,2
padWithZeros,3
parameters,2
parseDouble,3
parseInt,5
parseLine,4
passende,1
passieren,6
passiert,10
password,1
perfekte,1
permanent,1
phoneBook,8
pickBeeper,7
pickGuessWord,3
pickRandomWord,1
piecharts,1
placeShip,1
platzieren,6
plazieren,2
plaziert,2
politiker,1
populären,1
posSpace,5
position,1
positionieren,1
positive,1
potentielle,1
praktisch,18
praktische,3
praktischer,1
praktischste,1
precedence,1
predictor,2
predicts,1
preisAllerArtikelImWarenkorbBerechnen,1
primitiven,5
princeton,1
printASCIITable,1
printChessBoard,1
printStackTrace,2
probieren,2
problematische,1
problematischen,1
problemlos,1
profitieren,1
programmieren,8
programmiert,5
promovierte,1
prozedurale,1
punctuation,4
putBeeper,15
putScoreInHistogram,2
pädagogische,1
quadratischen,2
qualifizieren,1
quantisieren,1
quantquote,1
question,3
questions,5
rBtnRect,1
randomSwap,1
rankommen,1
readChar,1
readDates,2
readDouble,6
readFromFile,1
readLine,16
readObject,2
readOneChar,2
readStateEntry,1
readStockPrices,3
readString,1
reagieren,4
realisieren,2
rechtlich,1
redLight,1
reduzieren,1
reduzierte,1
reference,1
refinement,1
reflektiert,5
relative,1
relevant,1
remainder,1
remaining,1
removeAll,3
removeVowels,1
reparieren,1
repariert,1
replaceAll,1
replaceFirst,1
repräsentiert,1
repulsion,1
requestFocus,2
resourcenschonender,1
revealPrediction,1
richtige,2
richtigen,5
rightEye,5
rightIsClear,1
rightPaddle,2
rollTheDie,3
romanisch,1
runterfallen,1
russischen,1
rückgängig,1
rückwärts,1
saveFile,2
schaffen,4
schicken,3
schlauer,1
schließen,7
schließlich,9
schmerzfrei,1
schneiden,2
schneidet,1
schnellst,1
schreben,1
schreibe,1
schreiben,89
schreibt,4
schriftlich,1
schrumpfen,1
schwarzem,1
schwarzen,2
schwarzes,1
schwerer,1
schwierig,1
schwieriger,1
schwierigste,1
schwimmen,1
schärfer,1
schätzen,1
scrambleWord,1
sechster,1
secondsHand,3
selbstständig,2
selbstständiger,1
sendToBack,1
sendToFront,1
sentence,3
serialisierte,1
setBackground,4
setColor,27
setCredits,1
setEndPoint,1
setFillColor,11
setFilled,18
setLabel,2
setLayout,5
setLocation,7
setPixel,2
setQuestion,3
setRandomWord,1
setSelected,1
setStartAngle,1
setSweepAngle,1
shipSize,1
shooting,1
showLabelAt,2
showMessageDialog,2
sichtbar,5
simulieren,1
simuliert,1
sinnvoll,1
sinnvolle,1
sinnvoller,1
skalieren,1
skaliert,1
skizzieren,1
skyscraper,2
skyscrapers,2
software,1
sogenannte,3
sogenannten,3
sortiert,1
sozusagen,5
spaceShip,30
spaceShips,2
speichere,1
speichern,18
speichert,1
speziell,2
spezielle,1
spiegeln,1
spiegelt,1
spielerische,1
standing,2
stanford,10
startEngine,2
stateInitial,2
stateName,2
statements,2
statisch,1
statistische,1
statistischen,1
stepwise,1
steuerbar,1
streitet,1
stressed,2
students,1
substring,11
subtrahieren,2
subtrahiert,1
symbols“,1
tatsächlich,1
tauschen,1
technisch,1
technische,1
teilnehmen,1
teilweise,3
telemarketing,1
textbasiert,1
textbook,1
tfSymbol,2
theoretische,1
title=Abjad&oldid=704692935,1
title=Caesar_cipher&oldid=702242426,1
title=Design_by_contract&oldid=700763992,1
title=ELIZA&oldid=704986757,1
title=HSL_and_HSV&oldid=694879918,1
title=Karel_%C4%8Capek&oldid=148374315,1
title=Pidgin,1
title=Pig_Latin&oldid=149209295,1
title=Sparkassenformel&oldid=143971427,1
title=Sprachtypologie&oldid=149705787,1
title=Yin_und_Yang&oldid=149503099,1
toLocaleString,1
toLowerCase,4
toRadians,4
toString,9
toUpperCase,4
tollsten,1
topping1,3
topping2,2
topping3,2
toppings,1
totalNrOfPunctuations++,1
trainieren,1
translate,1
translateFromEnglishToYodish,1
translateGermanToFranconian,1
translations,8
trotzdem,2
tschechischen,1
turnAllSegmentsOff,1
turnAround,2
turnLeft,21
turnRight,8
turnSegmentsOn,3
tutorial,3
typische,4
typisches,1
täuschen,1
umformen,1
umgekehrt,3
umgekehrten,1
umgewandelt,1
umkehren,1
umliegenden,1
umrechnen,1
umrechnet,1
umsetzen,1
umspannt,2
umständlich,1
umwandeln,3
umzudrehen,1
umzusetzen,1
umzuwandeln,2
unabhängig,2
unangenehm,1
unbedingt,2
unbesorgt,1
unendlich,2
unerwünscht,1
ungeeignet,2
ungefähr,1
ungefährlich,1
ungerade,5
ungewohnt,1
ungewöhnlich,1
unglücklich,1
unknownWords,2
unmöglich,1
unnötige,1
unproblematisch,1
unsichtbare,1
unterbringt,1
unterhalb,1
unternehmen,2
unternommen,2
unterrichte,1
unterrichtet,1
untersagen,1
unterscheiden,9
unterscheidet,4
unterschiedlich,2
unterschiedliche,1
unterschiedlichen,1
unterschiedlicher,3
untersten,1
unterstreichen,1
unterstütze,1
unterstützt,1
unterwegs,1
unversehrt,1
unveränderlich,2
unwahrscheinlich,1
unübersichtlich,1
upperFrontVertical,1
upperWall,1
ursprüngliche,1
ursprünglichen,1
userName,2
uttonbay,1
variables,4
variieren,1
veranlassen,1
veranlasst,2
veranschaulichen,1
verantwortlich,1
verarbeiten,1
verbales,1
verbinden,2
verbindet,1
verborgenen,1
verbrannt,1
verbreiten,1
verbunden,2
verdeckt,1
verdeutlichen,2
verdienen,2
verdient,2
verdoppeln,1
verdreifachen,1
vereinbaren,1
vereinfachen,3
verfolgen,1
verfügbare,1
vergangen,2
vergessen,3
vergleichen,6
vergleicht,2
verglichen,3
verhindern,3
verhindert,1
verketteten,1
verkürzen,1
verlangt,1
verlassen,8
verlaufen,1
verletzt,1
verliert,1
verloren,1
vermehren,1
vermehrt,1
vermeiden,5
vermutet,1
vernachlässigt,1
verpackt,1
verpflichten,1
verpflichtet,1
verreisen,1
verschachtelte,2
verschachtelten,1
verschieben,3
verschiebt,1
verschieden,2
verschiedene,15
verschiedenen,10
verschiedensprachigen,1
verschiedensten,1
verschlüsselt,1
verschlüsselten,1
verschoben,2
verschwiegen,1
verschwinden,3
verschwindet,6
versehen,2
versenken,2
versetzt,1
verstecken,2
versteckt,3
verstehen,9
versteht,6
verstrichen,1
verständlich,1
versuchen,10
versucht,4
versuchte,2
vertauschen,3
vertauscht,2
verteilen,1
verteilt,4
vertiefen,2
vertieft,4
vertikal,1
vertikale,2
vertikalen,1
vertippt,1
vertraut,1
vertretbaren,1
vervielfältigen,1
verwalten,1
verwandelt,1
verwende,2
verwenden,113
verwendet,36
verändern,7
verändert,4
veränderter,1
veröffentlich,1
vielfältig,1
vielgestaltig,1
vielleicht,11
vielseitig,1
visibility,2
visualisieren,1
vocabulary,2
vollkommen,2
vollständig,1
voneinander,2
voneinandern,1
vorbeischaut,1
vordefinierter,1
vorderen,1
vorderste,1
voreingestellten,1
vorgeben,1
vorgefertigt,1
vorgefertigte,1
vorgegeben,1
vorgegebenem,1
vorgehen,2
vorgenommen,1
vorgesehen,1
vorgestanzte,1
vorgestellt,5
vorhanden,2
vorhergehenden,2
vorhergesagt,1
vorherige,1
vorherzusagen,1
vorkommen,1
vorkommende,1
vorkommt,4
vorletzten,1
vornehmen,2
vornherein,1
vorschlägt,1
vorselektiert,1
vorsichtig,2
vorstellt,1
vorwärts,3
vorzustellen,1
wahrscheinlich,5
waitForClick,2
weglassen,1
wegnehmen,1
weiteren,1
weiteres,3
weiterfallen,3
weitergehen,1
weiterhelfen,1
weiterläuft,1
weiterverbreiten,1
weiterverfolgen,1
weltweit,1
wenigsten,1
wenigstens,1
while–Schleife,1
wichtige,2
wichtiger,3
wichtigeren,1
wichtigste,8
wichtigsten,4
wiedergibt,1
wiederholen,2
wiederholt,3
wiederum,4
wiederverwenden,2
wiederzuerkennen,1
wieviele,10
wikipedia,40
wirklich,16
wordShown,2
wordToGuess,2
writeObject,2
wärmstens,1
wöchentlichen,1
yellowLight,1
zahllose,1
zahlreiche,2
zahlreichen,1
zeichnen,31
zeichnet,14
zentrales,1
zentriert,1
zerlegen,6
zerschneiden,1
zerstören,1
zerteilen,1
ziemlich,4
zufällig,10
zufällige,3
zufälligen,8
zufälliger,5
zufälliges,3
zugegriffen,3
zugewiesen,2
zugreifen,7
zukünftigen,1
zunächst,10
zurückfinden,1
zurückgeben,4
zurückgegeben,2
zurückgibt,4
zurückliefern,1
zurückliefert,2
zusammen,6
zusammenbauen,1
zusammengefasst,1
zusammengefügt,1
zusammengehören,1
zusammengehörtige,1
zusammengetan,1
zusammenhängen,1
zusammensetzen,1
zusammensetzt,2
zusammenzufassen,2
zusammenzustoßen,1
zuständig,1
zusätzlich,7
zusätzliche,1
zusätzlichen,1
zuzugreifen,2
zuzuweisen,2
zweidimensionale,2
zweidimensionales,4
zweigeteilte,1
zweitere,1
zwingend,1
zwingenderweise,1
zwischen,51
zwischendurch,1
Änderung,1
Änderungen,2
Überblick,1
Übergabe,1
Übergabeparameter,5
Übergang,4
Übermittlung,1
Überraschenderweise,1
Übersetzen,1
Übersetzung,6
Übersetzungen,2
Übersetzungsprogramm,1
Übersicht,1
ähnlichen,1
ähnliches,1
ärgerlich,1
äusseren,1
öffnenden,1
überdeckt,1
übereinander,1
übergeben,14
übergibt,5
überhaupt,4
überlagert,1
überlegen,9
überlegt,2
überlisten,1
übernehmen,1
übernimmt,1
übernächsten,2
überraschen,1
überraschend,2
überraschenderweise,1
überredete,1
überschreiben,3
überschrieben,1
übersetzen,2
übersetzende,1
übersetzt,5
übersetzte,2
überspringen,1
übersschreiben,1
übrigens,1
“DESSERT”,1
“PartyKarel”,1
“Yodish”,1
”STRESSED”,1
„Olympic,1
„Sparkassenformel“,1
„binnendeutsche,1
„fileName“,1
„fränkische,1
